status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
123573591023105_926223047424818,,Parrikar inaugurates first cable-stayed bridge in J&K,link,http://www.risingkashmir.com/news/parrikar-inaugurates-first-cablestayed-bridge-in-jk/,12/24/2015 5:13,56,0,0
123573591023105_926222537424869,,CM Mufti Sayeed admitted to AIIMS,link,http://www.risingkashmir.com/news/cm-mufti-sayeed-admitted-to-aiims/,12/24/2015 5:09,348,66,34
123573591023105_926200304093759,,"Woman, child shot dead by VDC member in Rajouri",link,http://www.risingkashmir.com/news/woman-child-shot-dead-by-vdc-member-in-rajouri/,12/24/2015 4:24,68,4,4
123573591023105_926155970764859,,"CM Mufti unwell, flown to Delhi for check up",link,http://www.risingkashmir.com/news/cm-mufti-unwell-flown-to-delhi-for-check-up/,12/24/2015 2:40,125,16,4
123573591023105_926136917433431,,SDPO Bijbehara critically injured in militant attack,link,http://www.risingkashmir.com/news/sdpo-bijbehara-critically-injured-in-militant-attack/,12/24/2015 2:27,336,6,26
123573591023105_926117477435375,,"25 people die, 107 injured in Saudi hospital fire",link,http://www.risingkashmir.com/news/25-people-die-107-injured-in-saudi-hospital-fire/,12/24/2015 1:45,74,1,0
123573591023105_926116680768788,,PM greets nation on Eid-e-Milad-un Nabi (SAW),link,http://www.risingkashmir.com/news/pm-greets-nation-on-eidemiladun-nabi-saw/,12/24/2015 1:41,119,1,1
123573591023105_926086500771806,,Pakistan recalls Diplomat from Dhaka,link,http://www.risingkashmir.com/news/pakistan-recalls-diplomat-from-dhaka/,12/23/2015 23:55,56,0,3
123573591023105_925865060793950,,Kashmir faces power crisis amid bone-chilling cold,link,http://www.risingkashmir.com/news/kashmir-faces-power-crisis-amid-bonechilling-cold/,12/23/2015 14:01,119,2,13
123573591023105_925847154129074,,A village without electricity,link,http://www.risingkashmir.com/news/a-village-without-electricity/,12/23/2015 13:50,46,1,3
123573591023105_925846884129101,,Missing Kupwara trio’s kin question Govt silence,link,http://www.risingkashmir.com/news/missing-kupwara-trios-kin-question-govt-silence/,12/23/2015 13:49,151,2,19
123573591023105_925846720795784,,VDCs won’t be disbanded: Dy CM,link,http://www.risingkashmir.com/news/vdcs-wont-be-disbanded-dy-cm/,12/23/2015 13:48,34,0,5
123573591023105_925846604129129,,79 youth joined militant ranks this year: GoI,link,http://www.risingkashmir.com/news/79-youth-joined-militant-ranks-this-year-goi/,12/23/2015 13:48,48,0,2
123573591023105_925846390795817,,3 brothers killed in Udhampur blast,link,http://www.risingkashmir.com/news/3-brothers-killed-in-udhampur-blast/,12/23/2015 13:47,88,1,0
123573591023105_925846124129177,,Geelani slams parents for sending girls on Army-sponsored tours,link,http://www.risingkashmir.com/news/geelani-slams-parents-for-sending-girls-on-armysponsored-tours/,12/23/2015 13:46,743,44,63
123573591023105_925845330795923,,"NC youth wing demands NFSA revocation, disbanding of VDCs",link,http://www.risingkashmir.com/news/nc-youth-wing-demands-nfsa-revocation-disbanding-of-vdcs/,12/23/2015 13:44,67,3,2
123573591023105_925843277462795,,Temp dips as higher reaches of Valley receive fresh snowfall,link,http://www.risingkashmir.com/news/temp-dips-as-higher-reaches-of-valley-receive-fresh-snowfall/,12/23/2015 13:37,217,3,12
123573591023105_925841417462981,,"Guv, Muftis, Farooq, Omar greet people on Eid-e-Milad (SAW)",link,http://www.risingkashmir.com/news/guv-muftis-farooq-omar-greet-people-on-eidemilad-saw/,12/23/2015 13:31,86,0,1
123573591023105_925839977463125,,Rs 4 Cr sanctioned for tulip cold storage,link,http://www.risingkashmir.com/news/rs-4-cr-sanctioned-for-tulip-cold-storage/,12/23/2015 13:25,90,3,1
123573591023105_925839030796553,,SMC Commissioner blames ‘faulty laws’ for City’s construction mess,link,http://www.risingkashmir.com/news/smc-commissioner-blames-faulty-laws-for-citys-construction-mess/,12/23/2015 13:21,64,1,1
123573591023105_925819467465176,,"Edu dept to reward, punish teachers under new policy",link,http://www.risingkashmir.com/news/edu-dept-to-reward-punish-teachers-under-new-policy/,12/23/2015 12:22,69,1,3
123573591023105_925809870799469,,Let me be clear,link,http://www.risingkashmir.com/news/let-me-be-clear/,12/23/2015 12:05,23,0,0
123573591023105_925791550801301,,The Afghan drama continues,link,http://www.risingkashmir.com/news/the-afghan-drama-continues/,12/23/2015 11:54,47,0,0
123573591023105_925790654134724,,Tourism Layoffs,link,http://www.risingkashmir.com/news/tourism-layoffs/,12/23/2015 11:51,11,0,0
123573591023105_925790377468085,,GMC principal,link,http://www.risingkashmir.com/news/gmc-principal/,12/23/2015 11:50,35,0,2
123573591023105_925790184134771,,Way to Central Asia,link,http://www.risingkashmir.com/news/way-to-central-asia/,12/23/2015 11:49,71,0,0
123573591023105_925790004134789,,Divine mission of Prophet Muhammad (S.A.W),link,http://www.risingkashmir.com/news/divine-mission-of-prophet-muhammad-saw/,12/23/2015 11:49,241,3,8
123573591023105_925789870801469,,Army Tour: Why selective outrage,link,http://www.risingkashmir.com/news/army-tour-why-selective-outrage/,12/23/2015 11:48,9,0,1
123573591023105_925670757480047,,PDP-BJP coalition making mockery of governance: Omar,link,http://www.risingkashmir.com/news/pdpbjp-coalition-making-mockery-of-governance-omar/,12/23/2015 7:08,66,0,7
123573591023105_925663984147391,,79 youths in Kashmir have joined militant ranks this year: Govt,link,http://www.risingkashmir.com/news/79-youths-in-kashmir-have-joined-militant-ranks-this-year-govt/,12/23/2015 6:58,181,6,9
123573591023105_925621217485001,,Mysterious explosion kills 3 kids in Udhampur,link,http://www.risingkashmir.com/news/mysterious-explosion-kills-3-kids-in-udhampur/,12/23/2015 6:27,52,2,1
123573591023105_925585217488601,,"'Achhe din' only for Modi, not ‘aam aadmi’: Rahul",link,http://www.risingkashmir.com/news/achhe-din-only-for-modi-not-aam-aadmi-rahul/,12/23/2015 5:24,86,0,3
123573591023105_925558230824633,,Pak proposes India foreign secretary level talks in January,link,http://www.risingkashmir.com/news/pak-proposes-india-foreign-secretary-level-talks-in-january/,12/23/2015 4:50,65,0,0
123573591023105_925510537496069,,Kashmir's main opposition party National Conference protest in Srinagar,video,https://youtu.be/WbKR8YDRG7E,12/23/2015 4:14,46,3,2
123573591023105_925492560831200,,"NC holds anti NFSA protest, many arrested",link,http://www.risingkashmir.com/news/nc-holds-anti-nfsa-protest-many-arrested/,12/23/2015 3:03,22,0,2
123573591023105_925469414166848,,"NC holds anti NFSA protest, many arrested",link,http://www.risingkashmir.com/news/nc-holds-anti-nfsa-protest-many-arrested/,12/23/2015 2:44,42,0,0
123573591023105_925430407504082,,"Firing in Delhi court, police official among three injured",link,http://www.risingkashmir.com/news/firing-in-delhi-court-police-official-among-three-injured/,12/23/2015 2:00,108,1,6
123573591023105_925429667504156,,AAP protests outside Arun Jaitley’s official residence,link,http://www.risingkashmir.com/news/aap-protests-outside-arun-jaitleys-official-residence/,12/23/2015 1:55,68,0,0
123573591023105_925428530837603,,Kejriwal a hostile and anarchist chief minister: BJP,link,http://www.risingkashmir.com/news/kejriwal-a-hostile-and-anarchist-chief-minister-bjp/,12/23/2015 1:49,73,0,1
123573591023105_925428124170977,,"Over Rs 16,000-cr undisclosed income detected in 20 months",link,http://www.risingkashmir.com/news/over-rs-16000cr-undisclosed-income-detected-in-20-months/,12/23/2015 1:47,60,0,6
123573591023105_925410887506034,,Dawood Ibrahims car to be burnt publicly today,link,http://www.risingkashmir.com/news/dawood-ibrahims-car-to-be-burnt-publicly-today/,12/23/2015 0:40,80,7,3
123573591023105_925171487529974,,Reducing CRPF footprints,link,http://www.risingkashmir.com/news/reducing-crpf-footprints/,12/22/2015 14:20,26,0,1
123573591023105_925166067530516,,"Hurriyat, NC won’t join hands to oppose NFSA",link,http://www.risingkashmir.com/news/hurriyat-nc-wont-join-hands-to-oppose-nfsa/,12/22/2015 14:09,23,0,1
123573591023105_925152204198569,,Govt will take genuine review of food law: Mehbooba,link,http://www.risingkashmir.com/news/govt-will-take-genuine-review-of-food-law-mehbooba/,12/22/2015 14:06,51,2,0
123573591023105_925151994198590,,"India, Pak agree to maintain restraint along LoC",link,http://www.risingkashmir.com/news/india-pak-agree-to-maintain-restraint-along-loc/,12/22/2015 14:05,73,0,1
123573591023105_925151764198613,,Par panel recommends Rs 30 lakh package for WPRs,link,http://www.risingkashmir.com/news/par-panel-recommends-rs-30-lakh-package-for-wprs/,12/22/2015 14:05,47,2,0
123573591023105_925151604198629,,"US welcomes efforts of India, Pak to solve complicated issues",link,http://www.risingkashmir.com/news/us-welcomes-efforts-of-india-pak-to-solve-complicated-issues/,12/22/2015 14:04,39,0,1
123573591023105_925151410865315,,Bilateral talks can’t resolve Kashmir: Geelani,link,http://www.risingkashmir.com/news/bilateral-talks-cant-resolve-kashmir-geelani/,12/22/2015 14:03,72,0,6
123573591023105_925151117532011,,Confusion continues over GMC principal,link,http://www.risingkashmir.com/news/confusion-continues-over-gmc-principal/,12/22/2015 14:02,6,0,0
123573591023105_925150497532073,,"Kupwara Bridge fails JKPCC technical test, inauguration delayed",link,http://www.risingkashmir.com/news/kupwara-bridge-fails-jkpcc-technical-test-inauguration-delayed/,12/22/2015 14:00,70,0,5
123573591023105_925148684198921,,Civil Secretariat employees boycott work; stage demos outside CM’s office,link,http://www.risingkashmir.com/news/civil-secretariat-employees-boycott-work-stage-demos-outside-cms-office/,12/22/2015 13:54,39,1,0
123573591023105_925096827537440,,"NFSA: The good, the bad and the ugly",link,http://www.risingkashmir.com/news/nfsa-the-good-the-bad-and-the-ugly/,12/22/2015 11:51,26,0,0
123573591023105_925095877537535,,Urdu language,link,http://www.risingkashmir.com/news/urdu-language/,12/22/2015 11:47,35,0,2
123573591023105_925089547538168,,Kashmir and Kashmiriyat,link,http://www.risingkashmir.com/news/kashmir-and-kashmiriyat/,12/22/2015 11:43,40,0,0
123573591023105_925089347538188,,Seal of prophets and kindest of all creation,link,http://www.risingkashmir.com/news/seal-of-prophets-and-kindest-of-all-creation/,12/22/2015 11:42,138,2,4
123573591023105_925089240871532,,Army Tour: Why selective outrage,link,http://www.risingkashmir.com/news/army-tour-why-selective-outrage/,12/22/2015 11:41,22,2,4
123573591023105_925088124204977,,2 men crushed to death in road mishap,link,http://www.risingkashmir.com/news/2-men-crushed-to-death-in-road-mishap/,12/22/2015 11:40,45,1,0
123573591023105_925085547538568,,Illegal construction goes unabated under SMC’s nose,link,http://www.risingkashmir.com/news/illegal-construction-goes-unabated-under-smcs-nose/,12/22/2015 11:38,86,3,13
123573591023105_925083770872079,,Ensure error-free data of NFSA beneficiaries: Zulfkar,link,http://www.risingkashmir.com/news/ensure-errorfree-data-of-nfsa-beneficiaries-zulfkar/,12/22/2015 11:33,47,0,0
123573591023105_924974964216293,,Indo-Pak Flag Meeting decides to keep communication alive,link,http://www.risingkashmir.com/news/indopak-flag-meeting-decides-to-keep-communication-alive/,12/22/2015 6:26,76,0,0
123573591023105_924962177550905,,3 structures damaged in different fire incidents,link,http://www.risingkashmir.com/news/3-structures-damaged-in-different-fire-incidents/,12/22/2015 5:25,58,0,0
123573591023105_924961780884278,,"2 ladies die in Awantipora, Islamabad road mishaps",link,http://www.risingkashmir.com/news/2-ladies-die-in-awantipora-islamabad-road-mishaps/,12/22/2015 5:23,102,3,1
123573591023105_924961414217648,,Man electrocuted in north Kashmir's Kupwara district,link,http://www.risingkashmir.com/news/man-electrocuted-in-north-kashmirs-kupwara-district/,12/22/2015 5:20,68,0,0
123573591023105_924961137551009,,Body of missing man recovered in Kokernag,link,http://www.risingkashmir.com/news/body-of-missing-man-recovered-in-kokernag/,12/22/2015 5:19,69,0,1
123573591023105_924958404217949,,2 men crushed to death in a road mishap at Rajouri,link,http://www.risingkashmir.com/news/2-men-crushed-to-death-in-a-road-mishap-at-rajouri/,12/22/2015 5:09,76,0,0
123573591023105_924948047552318,,Violent protests erupt in Nowhatta after Mufti’s visit,link,http://www.risingkashmir.com/news/violent-protests-erupt-in-nowhatta-after-muftis-visit/,12/22/2015 4:19,161,2,0
123573591023105_924946974219092,,India-Pakistan appear to be genuinely interested in fostering understanding: US,link,http://www.risingkashmir.com/news/indiapakistan-appear-to-be-genuinely-interested-in-fostering-understanding-us/,12/22/2015 4:12,65,0,1
123573591023105_924945707552552,,Udhampur attack case: judicial remand of accused extended,link,http://www.risingkashmir.com/news/udhampur-attack-case-judicial-remand-of-accused-extended/,12/22/2015 4:04,61,0,0
123573591023105_924892907557832,,Protesting Cong MPs don't have national interest: Speaker,link,http://www.risingkashmir.com/news/protesting-cong-mps-dont-have-national-interest-speaker/,12/22/2015 2:19,37,0,1
123573591023105_924892280891228,,Prime Minister Modi backs FM Arun Jaitley,link,http://www.risingkashmir.com/news/prime-minister-modi-backs-fm-arun-jaitley/,12/22/2015 2:16,50,0,0
123573591023105_924886330891823,,Frequent power cuts frustrate Kashmiris during Chillai Kallan,link,http://www.risingkashmir.com/news/frequent-power-cuts-frustrate-kashmiris-during-chillai-kallan/,12/22/2015 1:45,225,3,7
123573591023105_924884214225368,,"Rain, snowfall likely in Kashmir valley",link,http://www.risingkashmir.com/news/rain-snowfall-likely-in-kashmir-valley/,12/22/2015 1:34,321,2,11
123573591023105_924882400892216,,10 die as BSF aircraft crashes in Delhi,link,http://www.risingkashmir.com/news/10-die-as-bsf-aircraft-crashes-in-delhi/,12/22/2015 1:24,95,2,4
123573591023105_924689390911517,,Govt promotes ‘encroachers’,link,http://www.risingkashmir.com/news/govt-promotes-encroachers/,12/21/2015 14:52,19,0,2
123573591023105_924688147578308,,Power lines face frequent breakdown in Pulwama,link,http://www.risingkashmir.com/news/power-lines-face-frequent-breakdown-in-pulwama/,12/21/2015 14:48,79,0,5
123573591023105_924687397578383,,Altaf assures full support to artisans,link,http://www.risingkashmir.com/news/altaf-assures-full-support-to-artisans/,12/21/2015 14:45,27,0,0
123573591023105_924686617578461,,"JK, PaK businessmen hail Indo-Pak thaw, call for more CBMs",link,http://www.risingkashmir.com/news/jk-pak-businessmen-hail-indopak-thaw-call-for-more-cbms/,12/21/2015 14:43,52,0,0
123573591023105_924686200911836,,Two-day Urdu Conference,link,http://www.risingkashmir.com/news/twoday-urdu-conference/,12/21/2015 14:41,33,0,1
123573591023105_924686024245187,,NFSA,link,http://www.risingkashmir.com/news/nfsa/,12/21/2015 14:41,22,0,0
123573591023105_924685904245199,,Coaching at Khag,link,http://www.risingkashmir.com/news/coaching-at-khag/,12/21/2015 14:40,35,0,0
123573591023105_924685357578587,,Winter blues,link,http://www.risingkashmir.com/news/winter-blues/,12/21/2015 14:40,18,0,0
123573591023105_924659884247801,,Solving antibiotic resistance problem,link,http://www.risingkashmir.com/news/solving-antibiotic-resistance-problem/,12/21/2015 14:07,18,2,0
123573591023105_924659560914500,,Agricultural onslaught,link,http://www.risingkashmir.com/news/agricultural-onslaught/,12/21/2015 14:05,26,0,0
123573591023105_924659354247854,,Learning English Language,link,http://www.risingkashmir.com/news/learning-english-language/,12/21/2015 14:05,24,0,0
123573591023105_924659187581204,,NC seeks time-bound judicial probe,link,http://www.risingkashmir.com/news/nc-seeks-timebound-judicial-probe/,12/21/2015 14:04,11,0,0
123573591023105_924658550914601,,"NC stages demo in Pulwama against NFSA, notifying Bajpathri as firing range",link,http://www.risingkashmir.com/news/nc-stages-demo-in-pulwama-against-nfsa-notifying-bajpathri-as-firing-range/,12/21/2015 14:01,55,1,1
123573591023105_924656560914800,,NC man’s killing brings VDC terror back into focus,link,http://www.risingkashmir.com/news/nc-mans-killing-brings-vdc-terror-back-into-focus/,12/21/2015 13:56,112,3,6
123573591023105_924655987581524,,VDCs created to suppress Jammu Muslims: Geelani,link,http://www.risingkashmir.com/news/vdcs-created-to-suppress-jammu-muslims-geelani/,12/21/2015 13:55,40,0,0
123573591023105_924655894248200,,"On Chilai Kalan, Srinagar records coldest night of the season",link,http://www.risingkashmir.com/news/on-chilai-kalan-srinagar-records-coldest-night-of-the-season/,12/21/2015 13:54,251,3,6
123573591023105_924655427581580,,Tourism slump costs 50000 jobs in Kashmir,link,http://www.risingkashmir.com/news/tourism-slump-costs-50000-jobs-in-kashmir/,12/21/2015 13:53,28,2,0
123573591023105_924655127581610,,7800 youth went on educational trips in 3 yrs in JK under Op Sadhbhavana: Army,link,http://www.risingkashmir.com/news/7800-youth-went-on-educational-trips-in-3-yrs-in-jk-under-op-sadhbhavana-army/,12/21/2015 13:53,67,13,11
123573591023105_924653464248443,,NFSA will make people vulnerable to malnutrition: Mirwaiz,link,http://www.risingkashmir.com/news/nfsa-will-make-people-vulnerable-to-malnutrition-mirwaiz/,12/21/2015 13:52,54,2,1
123573591023105_924652817581841,,Govt can’t amend NFSA as it is a central legislation: NC,link,http://www.risingkashmir.com/news/govt-cant-amend-nfsa-as-it-is-a-central-legislation-nc/,12/21/2015 13:51,40,1,1
123573591023105_924478344265955,,Parrikar to inaugurate Ist cable Stay Bridge of J&K on Dec 24,link,http://www.risingkashmir.com/news/parrikar-to-inaugurate-ist-cable-stay-bridge-of-jk-on-dec-24/,12/21/2015 6:53,96,2,0
123573591023105_924474914266298,,NC demands judicial probe into youth leader's murder,link,http://www.risingkashmir.com/news/nc-demands-judicial-probe-into-youth-leaders-murder/,12/21/2015 6:40,37,0,0
123573591023105_924434107603712,,3 Kashmiri youth arrested for rash driving at Wagah border,link,http://www.risingkashmir.com/news/3-kashmiri-youth-arrested-for-rash-driving-at-wagah-border/,12/21/2015 3:56,72,1,1
123573591023105_924429384270851,,Mercury drops to minus 5.6 in Srinagar,link,http://www.risingkashmir.com/news/mercury-drops-to-minus-56-in-srinagar/,12/21/2015 3:44,60,2,0
123573591023105_924382797608843,,Internet services blocked in Rajasthan parts after communal clashes,link,http://www.risingkashmir.com/news/internet-services-blocked-in-rajasthan-parts-after-communal-clashes/,12/21/2015 1:30,86,1,3
123573591023105_924374667609656,,NHPC resumes operations at Sewa II power station,link,http://www.risingkashmir.com/news/nhpc-resumes-operations-at-sewa-ii-power-station/,12/21/2015 0:59,58,0,0
123573591023105_924371160943340,,NC youth leader shot dead allegedly by VDC member in Rajouri,link,http://www.risingkashmir.com/news/nc-youth-leader-shot-dead-allegedly-by-vdc-member-in-rajouri/,12/21/2015 0:54,59,5,2
123573591023105_924363584277431,,Ganderbal duo killed in road mishap at Pampore,link,http://www.risingkashmir.com/news/ganderbal-duo-killed-in-road-mishap-at-pampore/,12/21/2015 0:26,89,3,0
123573591023105_924217427625380,,Govt asks PDD to reduce AT&C losses by 50%,link,http://www.risingkashmir.com/news/govt-asks-pdd-to-reduce-atc-losses-by-50/,12/20/2015 16:05,92,1,3
123573591023105_924217034292086,,Who’s the boss: CM or security agencies?,link,http://www.risingkashmir.com/news/whos-the-boss-cm-or-security-agencies/,12/20/2015 16:03,136,15,46
123573591023105_924216797625443,,"Met Dept predicts dry, colder week as Chillai Kalan begins in Kashmir",link,http://www.risingkashmir.com/news/met-dept-predicts-dry-colder-week-as-chillai-kalan-begins-in-kashmir/,12/20/2015 16:03,362,3,24
123573591023105_924216584292131,,Need to present true picture of Islam: Mirwaiz,link,http://www.risingkashmir.com/news/need-to-present-true-picture-of-islam-mirwaiz/,12/20/2015 16:02,76,2,4
123573591023105_924216497625473,,Sgr-Leh highway closes for winter,link,http://www.risingkashmir.com/news/sgrleh-highway-closes-for-winter/,12/20/2015 16:01,50,0,1
123573591023105_924216364292153,,Women safer drivers than men,link,http://www.risingkashmir.com/news/women-safer-drivers-than-men/,12/20/2015 16:01,131,8,28
123573591023105_924216237625499,,Kashmir's winged guests may have to look for cleaner winter home,link,http://www.risingkashmir.com/news/kashmirs-winged-guests-may-have-to-look-for-cleaner-winter-home/,12/20/2015 16:00,42,0,3
123573591023105_924216114292178,,Karra slams PDP for promoting 'sycophancy',link,http://www.risingkashmir.com/news/karra-slams-pdp-for-promoting-sycophancy/,12/20/2015 15:59,47,0,3
123573591023105_924215960958860,,Sat Sharma new JK BJP chief,link,http://www.risingkashmir.com/news/sat-sharma-new-jk-bjp-chief/,12/20/2015 15:59,34,1,1
123573591023105_924215557625567,,Mahmood Shah flags off trekkers to Tosamaidan,link,http://www.risingkashmir.com/news/mahmood-shah-flags-off-trekkers-to-tosamaidan/,12/20/2015 15:57,95,0,6
123573591023105_924215267625596,,Lone Star play goaless draw with Minerwa,link,http://www.risingkashmir.com/news/lone-star-play-goaless-draw-with-minerwa/,12/20/2015 15:56,42,0,1
123573591023105_924215030958953,,LoC traders pitch for increasing tradable items at Dubai meet,link,http://www.risingkashmir.com/news/loc-traders-pitch-for-increasing-tradable-items-at-dubai-meet/,12/20/2015 15:55,32,0,2
123573591023105_924214444292345,,Traders mulling to shift business outside Valley,link,http://www.risingkashmir.com/news/traders-mulling-to-shift-business-outside-valley/,12/20/2015 15:52,39,4,0
123573591023105_924212744292515,,“The dialogue process and digging out the past”,link,http://www.risingkashmir.com/news/the-dialogue-process-and-digging-out-the-past/,12/20/2015 15:46,25,0,0
123573591023105_924212577625865,,Energy costs,link,http://www.risingkashmir.com/news/energy-costs/,12/20/2015 15:46,12,0,0
123573591023105_924212414292548,,Ration cards,link,http://www.risingkashmir.com/news/ration-cards/,12/20/2015 15:45,38,0,1
123573591023105_924212240959232,,India: An intolerant country?,link,http://www.risingkashmir.com/news/india-an-intolerant-country/,12/20/2015 15:44,25,0,4
123573591023105_924212147625908,,Aar paar autonomy for Kashmir,link,http://www.risingkashmir.com/news/aar-paar-autonomy-for-kashmir/,12/20/2015 15:44,41,0,1
123573591023105_924212004292589,,Dawah: An obligation on every Muslim,link,http://www.risingkashmir.com/news/dawah-an-obligation-on-every-muslim/,12/20/2015 15:43,50,1,3
123573591023105_924211400959316,,Foes turn friends along Indo-Pak border,link,http://www.risingkashmir.com/news/foes-turn-friends-along-indopak-border/,12/20/2015 15:42,45,0,3
123573591023105_924210574292732,,Now SMC seals Taj Mohi-ud-Din’s city complex,link,http://www.risingkashmir.com/news/now-smc-seals-taj-mohiuddins-city-complex/,12/20/2015 15:39,102,1,1
123573591023105_923948217652301,,Sat Sharma is new Jammu & Kashmir BJP president,link,http://www.risingkashmir.com/news/sat-sharma-is-new-jammu--kashmir-bjp-president/,12/20/2015 5:02,89,1,1
123573591023105_923943424319447,,US mission in Pak warns of possible terror attacks,link,http://www.risingkashmir.com/news/us-mission-in-pak-warns-of-possible-terror-attacks/,12/20/2015 4:40,27,0,0
123573591023105_923921514321638,,Sgr-Leh highway closes for winter months,link,http://www.risingkashmir.com/news/sgrleh-highway-closes-for-winter-months/,12/20/2015 3:07,79,0,1
123573591023105_923914360989020,,Delhi HC refuses plea seeking ban on cow slaughter,link,http://www.risingkashmir.com/news/delhi-hc-refuses-plea-seeking-ban-on-cow-slaughter/,12/20/2015 2:35,108,0,7
123573591023105_923913000989156,,Ladakhi man held for raping Canadian tourist in Goa,link,http://www.risingkashmir.com/news/ladakhi-man-held-for-raping-canadian-tourist-in-goa/,12/20/2015 2:27,159,4,11
123573591023105_923906840989772,,Pakistani Taliban reject Baghdadi’s ‘Caliph’ claim,link,http://www.risingkashmir.com/news/pakistani-taliban-reject-baghdadis-caliph-claim/,12/20/2015 1:59,118,0,4
123573591023105_923904810989975,,"Mercury drops down across north India, disrupts road, rail traffic",link,http://www.risingkashmir.com/news/mercury-drops-down-across-north-india-disrupts-road-rail-traffic/,12/20/2015 1:51,55,0,1
123573591023105_923902450990211,,AIIMS launches online tracking system for poor patients,link,http://www.risingkashmir.com/news/aiims-launches-online-tracking-system-for-poor-patients/,12/20/2015 1:42,26,0,1
123573591023105_923646727682450,,Indo-Pak talks will accomplish PDP agenda: Mufti,link,http://www.risingkashmir.com/news/indopak-talks-will-accomplish-pdp-agenda-mufti/,12/19/2015 13:32,68,1,0
123573591023105_923646441015812,,CM delegates powers to junior ministers,link,http://www.risingkashmir.com/news/cm-delegates-powers-to-junior-ministers/,12/19/2015 13:31,15,1,0
123573591023105_923646281015828,,Govt hints at reviewing NFSA implementation,link,http://www.risingkashmir.com/news/govt-hints-at-reviewing-nfsa-implementation/,12/19/2015 13:30,51,1,3
123573591023105_923645981015858,,PDP wants to force people into submission by ration deprivation: Omar,link,http://www.risingkashmir.com/news/pdp-wants-to-force-people-into-submission-by-ration-deprivation-omar/,12/19/2015 13:29,120,2,9
123573591023105_923645707682552,,Dr Kaiser is new Principal GMC Srinagar,link,http://www.risingkashmir.com/news/dr-kaiser-is-new-principal-gmc-srinagar/,12/19/2015 13:28,150,8,2
123573591023105_923645514349238,,Disappearance of Kupwara Trio: Court extends remand of accused Army man,link,http://www.risingkashmir.com/news/disappearance-of-kupwara-trio-court-extends-remand-of-accused-army-man/,12/19/2015 13:28,40,0,2
123573591023105_923645334349256,,Sharif tells ministers not to make anti-India remarks,link,http://www.risingkashmir.com/news/sharif-tells-ministers-not-to-make-antiindia-remarks/,12/19/2015 13:27,43,0,3
123573591023105_923645204349269,,Srinagar records coldest night of season,link,http://www.risingkashmir.com/news/srinagar-records-coldest-night-of-season/,12/19/2015 13:26,121,3,11
123573591023105_923645091015947,,"Sonia, Rahul get bail in Herald case, attack Modi",link,http://www.risingkashmir.com/news/sonia-rahul-get-bail-in-herald-case-attack-modi/,12/19/2015 13:26,37,0,1
123573591023105_923644367682686,,Valley experiences intense cold ahead of Chillai Kalan,link,http://www.risingkashmir.com/news/valley-experiences-intense-cold-ahead-of-chillai-kalan/,12/19/2015 13:23,302,2,19
123573591023105_923643021016154,,Minorities in India safer under Modi-led government: Singh,link,http://www.risingkashmir.com/news/minorities-in-india-safer-under-modiled-government-singh/,12/19/2015 13:17,33,6,1
123573591023105_923641847682938,,Is there A Kerry-Lavrov understanding?,link,http://www.risingkashmir.com/news/is-there-a-kerrylavrov-understanding/,12/19/2015 13:13,14,1,0
123573591023105_923641641016292,,A cloudburst out of thin air,link,http://www.risingkashmir.com/news/a-cloudburst-out-of-thin-air/,12/19/2015 13:12,53,0,0
123573591023105_923641424349647,,Militancy and counter-insurgency,link,http://www.risingkashmir.com/news/militancy-and-counterinsurgency/,12/19/2015 13:11,56,0,4
123573591023105_923641181016338,,Tale of a mother,link,http://www.risingkashmir.com/news/tale-of-a-mother/,12/19/2015 13:10,33,0,1
123573591023105_923640987683024,,Where do deleted files go?,link,http://www.risingkashmir.com/news/where-do-deleted-files-go/,12/19/2015 13:10,137,5,10
123573591023105_923640687683054,,"Govt plans 10 food festivals, road shows in Indian cities during winter",link,http://www.risingkashmir.com/news/govt-plans-10-food-festivals-road-shows-in-indian-cities-during-winter/,12/19/2015 13:09,112,2,2
123573591023105_923640244349765,,‘Unhygienic’ SKIMS aggravates pain of patients,link,http://www.risingkashmir.com/news/unhygienic-skims-aggravates-pain-of-patients/,12/19/2015 13:06,56,3,1
123573591023105_923638464349943,,Elections to civic bodies soon: Dy CM,link,http://www.risingkashmir.com/news/elections-to-civic-bodies-soon-dy-cm/,12/19/2015 13:01,46,0,1
123573591023105_923573081023148,,Timeline Photos,photo,https://www.facebook.com/dailyrisingkashmir/photos/a.518745964839197.1073741829.123573591023105/923573081023148/?type=3,12/19/2015 10:08,51,2,1
123573591023105_923555114358278,,Govt rules out rolling back Food Security Act (FSA),link,http://www.risingkashmir.com/news/govt-rules-out-rolling-back-food-security-act-fsa/,12/19/2015 9:17,81,3,7
123573591023105_923550764358713,,"Mufti chairs PDP meeting, Party to have Political Affairs' Committee",link,http://www.risingkashmir.com/news/mufti-chairs-pdp-meeting-party-to-have-political-affairs-committee/,12/19/2015 9:09,63,1,2
123573591023105_923481784365611,,Dr Kaiser Ahmad is new Principal GMC Srinagar,link,http://www.risingkashmir.com/news/dr-kaiser-ahmad-is-new-principal-gmc-srinagar/,12/19/2015 5:53,300,13,56
